"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"09/07/2020","AQS","180970087","2","17.9","ppb","16","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"09/08/2020","AQS","180970087","2","16.4","ppb","15","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"09/09/2020","AQS","180970087","2","33.6","ppb","31","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"09/10/2020","AQS","180970087","2","30.6","ppb","28","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"09/11/2020","AQS","180970087","2","12.3","ppb","11","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"09/12/2020","AQS","180970087","2","5.6","ppb","5","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"09/13/2020","AQS","180970087","2","22.5","ppb","21","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"09/14/2020","AQS","180970087","2","29.9","ppb","27","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"09/15/2020","AQS","180970087","2","23.9","ppb","22","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"09/16/2020","AQS","180970087","2","34.8","ppb","32","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"09/17/2020","AQS","180970087","2","28.7","ppb","26","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"09/18/2020","AQS","180970087","2","30.8","ppb","28","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"09/19/2020","AQS","180970087","2","18","ppb","17","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"09/20/2020","AQS","180970087","2","25.9","ppb","24","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"09/21/2020","AQS","180970087","2","15.1","ppb","14","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"09/22/2020","AQS","180970087","2","30.4","ppb","28","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"09/23/2020","AQS","180970087","2","31.4","ppb","29","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"09/24/2020","AQS","180970087","2","31.5","ppb","29","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"09/25/2020","AQS","180970087","2","38.1","ppb","36","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"09/26/2020","AQS","180970087","2","13","ppb","12","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"09/27/2020","AQS","180970087","2","6.5","ppb","6","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"09/28/2020","AQS","180970087","2","25","ppb","24","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"09/29/2020","AQS","180970087","2","20.8","ppb","19","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"09/30/2020","AQS","180970087","2","23.5","ppb","22","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"10/01/2020","AQS","180970087","2","27.5","ppb","25","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"10/02/2020","AQS","180970087","2","24.1","ppb","23","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"10/03/2020","AQS","180970087","2","14.9","ppb","13","Indpls.- I 70","22","92.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"10/04/2020","AQS","180970087","2","22.3","ppb","21","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"10/05/2020","AQS","180970087","2","22.5","ppb","21","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"10/06/2020","AQS","180970087","2","18.3","ppb","17","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"10/07/2020","AQS","180970087","2","42.8","ppb","40","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"10/08/2020","AQS","180970087","2","47.4","ppb","44","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"10/09/2020","AQS","180970087","2","32.2","ppb","30","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"10/10/2020","AQS","180970087","2","19.7","ppb","18","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"10/11/2020","AQS","180970087","2","14.2","ppb","13","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"10/12/2020","AQS","180970087","2","18.5","ppb","17","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"10/13/2020","AQS","180970087","2","24.3","ppb","23","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"10/14/2020","AQS","180970087","2","29.5","ppb","27","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"10/15/2020","AQS","180970087","2","23.9","ppb","22","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"10/16/2020","AQS","180970087","2","27.7","ppb","25","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"10/17/2020","AQS","180970087","2","25.6","ppb","24","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"10/18/2020","AQS","180970087","2","13.2","ppb","12","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"10/19/2020","AQS","180970087","2","18.8","ppb","17","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"10/20/2020","AQS","180970087","2","18.2","ppb","17","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"10/21/2020","AQS","180970087","2","15.6","ppb","14","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"10/22/2020","AQS","180970087","2","18.6","ppb","17","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"10/23/2020","AQS","180970087","2","24.1","ppb","23","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"10/24/2020","AQS","180970087","2","21","ppb","20","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"10/25/2020","AQS","180970087","2","20.5","ppb","19","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"10/26/2020","AQS","180970087","2","21.8","ppb","20","Indpls.- I 70","22","92.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"10/27/2020","AQS","180970087","2","19.7","ppb","18","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"10/28/2020","AQS","180970087","2","17.9","ppb","16","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"10/29/2020","AQS","180970087","2","24.9","ppb","23","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"10/30/2020","AQS","180970087","2","33.1","ppb","31","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"10/31/2020","AQS","180970087","2","26.9","ppb","25","Indpls.- I 70","22","92.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"11/01/2020","AQS","180970087","2","11.1","ppb","10","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"11/02/2020","AQS","180970087","2","22.7","ppb","21","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"11/03/2020","AQS","180970087","2","30.5","ppb","28","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"11/04/2020","AQS","180970087","2","19.7","ppb","18","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"11/05/2020","AQS","180970087","2","30.2","ppb","28","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"11/06/2020","AQS","180970087","2","39","ppb","37","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"11/07/2020","AQS","180970087","2","30.4","ppb","28","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"11/08/2020","AQS","180970087","2","29.1","ppb","27","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"11/09/2020","AQS","180970087","2","20.3","ppb","19","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"11/10/2020","AQS","180970087","2","12","ppb","11","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"11/11/2020","AQS","180970087","2","22.8","ppb","21","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"11/12/2020","AQS","180970087","2","31.4","ppb","29","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"11/13/2020","AQS","180970087","2","28.2","ppb","26","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"11/14/2020","AQS","180970087","2","22","ppb","21","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"11/15/2020","AQS","180970087","2","10.9","ppb","9","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"11/16/2020","AQS","180970087","2","21.1","ppb","20","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"11/17/2020","AQS","180970087","2","32.1","ppb","30","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"11/18/2020","AQS","180970087","2","26.2","ppb","25","Indpls.- I 70","21","88.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"11/19/2020","AQS","180970087","2","15.4","ppb","14","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"11/20/2020","AQS","180970087","2","27.8","ppb","25","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"11/21/2020","AQS","180970087","2","19.7","ppb","18","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"11/22/2020","AQS","180970087","2","21.1","ppb","20","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"11/23/2020","AQS","180970087","2","29.1","ppb","27","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"11/24/2020","AQS","180970087","2","18.2","ppb","17","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"11/25/2020","AQS","180970087","2","11.3","ppb","10","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"11/26/2020","AQS","180970087","2","13.2","ppb","12","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"11/27/2020","AQS","180970087","2","16.4","ppb","15","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"11/28/2020","AQS","180970087","2","29","ppb","27","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"11/29/2020","AQS","180970087","2","27","ppb","25","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"11/30/2020","AQS","180970087","2","17.9","ppb","16","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"12/01/2020","AQS","180970087","2","20.8","ppb","19","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"12/02/2020","AQS","180970087","2","33.3","ppb","31","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"12/03/2020","AQS","180970087","2","27.1","ppb","25","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"12/04/2020","AQS","180970087","2","33.7","ppb","31","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"12/05/2020","AQS","180970087","2","22.1","ppb","21","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"12/06/2020","AQS","180970087","2","19.7","ppb","18","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"12/07/2020","AQS","180970087","2","26.2","ppb","25","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"12/08/2020","AQS","180970087","2","23.1","ppb","22","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"12/09/2020","AQS","180970087","2","32.3","ppb","30","Indpls.- I 70","22","92.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"12/10/2020","AQS","180970087","2","28.3","ppb","26","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"12/11/2020","AQS","180970087","2","29.3","ppb","27","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"12/12/2020","AQS","180970087","2","10.1","ppb","9","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"12/13/2020","AQS","180970087","2","19.4","ppb","18","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"12/14/2020","AQS","180970087","2","29.2","ppb","27","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"12/15/2020","AQS","180970087","2","26.3","ppb","25","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"12/16/2020","AQS","180970087","2","20.2","ppb","19","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"12/17/2020","AQS","180970087","2","22.3","ppb","21","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"12/18/2020","AQS","180970087","2","22.1","ppb","21","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"12/19/2020","AQS","180970087","2","11","ppb","10","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"12/20/2020","AQS","180970087","2","16.9","ppb","15","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"12/21/2020","AQS","180970087","2","17.7","ppb","16","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"12/22/2020","AQS","180970087","2","19","ppb","18","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"12/23/2020","AQS","180970087","2","8.5","ppb","8","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"12/24/2020","AQS","180970087","2","10.2","ppb","9","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"12/25/2020","AQS","180970087","2","6.8","ppb","6","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"12/26/2020","AQS","180970087","2","26.3","ppb","25","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"12/27/2020","AQS","180970087","2","24.2","ppb","23","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"12/28/2020","AQS","180970087","2","16.9","ppb","15","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"12/29/2020","AQS","180970087","2","25.6","ppb","24","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"12/30/2020","AQS","180970087","2","17.2","ppb","16","Indpls.- I 70","24","100.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"12/31/2020","AQS","180970087","2","23.5","ppb","22","Indpls.- I 70","23","96.0000","42602","Nitrogen dioxide (NO2)","212","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
